id,title,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
30259726,我的阿勒泰,https://dou.img.lithub.cc/book/30259726.jpg,,https://book.douban.com/subject/30259726/,8.7,,4,读着好舒服,,2021-04-24 19:17:00,李娟 / 2018 / 长江文艺出版社
1028842,经济学原理（上下）,https://dou.img.lithub.cc/book/1028842.jpg,,https://book.douban.com/subject/1028842/,9.1,,,大学教材,,2021-04-20 12:40:25,[美] 曼昆 / 2003 / 机械工业出版社
1795079,乡土中国,https://dou.img.lithub.cc/book/1795079.jpg,,https://book.douban.com/subject/1795079/,9.2,,3,对现在的自己来说太理论了,,2021-04-18 22:53:33,费孝通 / 2006 / 上海人民出版社
34779934,时间的玫瑰,https://dou.img.lithub.cc/book/34779934.jpg,,https://book.douban.com/subject/34779934/,8.1,,3,,,2021-04-04 08:14:42,御巫由纪 / 2020 / 中信出版集团·雅信
27204786,叔本华美学随笔,https://dou.img.lithub.cc/book/27204786.jpg,,https://book.douban.com/subject/27204786/,9,,4,主要读了前两章论思考和论阅读,,2021-03-27 00:15:39,[德国] 阿图尔·叔本华 / 2018 / 上海人民出版社
30466225,叔本华思想随笔,https://dou.img.lithub.cc/book/30466225.jpg,,https://book.douban.com/subject/30466225/,9.1,,,,,2021-03-24 00:10:18,[德] 阿图尔·叔本华 / 2019 / 上海人民出版社
20273773,人生的意义,https://dou.img.lithub.cc/book/20273773.jpg,,https://book.douban.com/subject/20273773/,8.2,,5,哲学家喜欢分析问题不喜欢给出答案，什么是人生，什么是意义，什么是无意义，你为什么要问意义，最后一页给出两个可能选项爱和幸福？,,2021-03-21 15:49:28,[英国] 特里·伊格尔顿 / 2012 / 译林出版社
3062632,日常生活中的自我呈现,https://dou.img.lithub.cc/book/3062632.jpg,,https://book.douban.com/subject/3062632/,8.6,,3,硬着头皮翻完了，学术论文看起来好累，似乎并没有解决我最开始的问题，人处处都是表演。,,2021-03-20 16:02:33,（美）欧文·戈夫曼 / 2008 / 北京大学出版社
3402999,到灯塔去,https://dou.img.lithub.cc/book/3402999.jpg,,https://book.douban.com/subject/3402999/,8.8,,,看了开头没看下去，等待下一个阅读时机。,,2021-03-19 23:24:05,[英]弗吉尼亚·伍尔夫 / 2009 / 上海译文出版社
30314820,常识与通识,https://dou.img.lithub.cc/book/30314820.jpg,,https://book.douban.com/subject/30314820/,8,,,最近不太看得进去这种随笔,,2021-02-10 17:45:32,阿城 / 2019 / 上海三联书店
35218633,下河 #3,https://dou.img.lithub.cc/book/35218633.jpg,,https://book.douban.com/subject/35218633/,8.9,,,小张家翻到摄影书，夏天的感觉,,2021-01-24 13:28:06,214 / 2020 / 无像
7051803,乌托邦诗篇,https://dou.img.lithub.cc/book/7051803.jpg,,https://book.douban.com/subject/7051803/,8.6,,,,,2021-01-12 14:09:04,王安忆 / 2011 / 华东师范大学出版社
4934733,真实的幸福,https://dou.img.lithub.cc/book/4934733.jpg,,https://book.douban.com/subject/4934733/,8.1,,,正念课程参考书,,2020-11-28 17:32:01,【美】马丁•塞利格曼（Martin E.P. Seligman ） / 2010.8 / 万卷出版公司
6811366,禅与摩托车维修艺术,https://dou.img.lithub.cc/book/6811366.jpg,,https://book.douban.com/subject/6811366/,8.2,,,标注一下没看完，虽然试图把哲学讲的通俗一些，但是反而变得更啰嗦没有逻辑,,2020-11-26 07:28:57,[美]罗伯特·M.波西格 / 2011 / 重庆出版社
27013716,沉默的大多数,https://dou.img.lithub.cc/book/27013716.jpg,,https://book.douban.com/subject/27013716/,8.9,,3,,,2020-11-22 23:17:16,王小波 / 2017 / 北京十月文艺出版社
1449351,呐喊,https://dou.img.lithub.cc/book/1449351.jpg,,https://book.douban.com/subject/1449351/,9.2,,3,,,2020-11-17 12:43:34,鲁迅 / 1973 / 人民文学出版社
35024032,古代生活图卷,https://dou.img.lithub.cc/book/35024032.jpg,,https://book.douban.com/subject/35024032/,7.5,,,随手翻翻，感觉内容有些太单薄,,2020-11-01 18:11:17,王远 / 2020 / 湖南人民出版社
1077762,布莱克诗集,https://dou.img.lithub.cc/book/1077762.jpg,,https://book.douban.com/subject/1077762/,8.7,,,,,2020-10-29 08:38:11,威廉·布莱克 William Blake / 1999 / 上海三联书店
30216624,How to Take Smart Notes,https://dou.img.lithub.cc/book/30216624.jpg,,https://book.douban.com/subject/30216624/,8.5,,,,,2020-10-15 08:18:25,Sönke Ahrens / 2017 / CreateSpace Independent Publishing Platform
11524204,围城,https://dou.img.lithub.cc/book/11524204.jpg,,https://book.douban.com/subject/11524204/,9.2,,,,,2020-10-15 08:12:48,钱锺书 / 1991 / 人民文学出版社
34872741,印尼 Etc.,https://dou.img.lithub.cc/book/34872741.jpg,,https://book.douban.com/subject/34872741/,8.2,,3,,,2020-10-12 23:32:09,[英] 伊莉莎白·皮萨尼 / 2019 / 上海三联书店
34429817,存在主义救了我,https://dou.img.lithub.cc/book/34429817.jpg,,https://book.douban.com/subject/34429817/,6.6,,,,,2020-09-17 13:10:06,[美] 戈登·马里诺 / 2019 / 北京联合出版公司
27624390,云彩收集者手册,https://dou.img.lithub.cc/book/27624390.jpg,,https://book.douban.com/subject/27624390/,8.4,,,,,2020-09-17 09:52:22,[英] 加文·普雷特-平尼 加文·普雷特-平尼 / 2018 / 译林出版社
35092383,把自己作为方法,https://dou.img.lithub.cc/book/35092383.jpg,,https://book.douban.com/subject/35092383/,8.4,,,,,2020-09-16 13:12:47,项飙 吴琦 / 2020 / 上海文艺出版社
30490151,镖人：卷六,https://dou.img.lithub.cc/book/30490151.jpg,,https://book.douban.com/subject/30490151/,8.6,,,,,2020-08-19 00:14:58,许先哲 / 2019 / 北京联合出版公司
30163860,绿毛水怪,https://dou.img.lithub.cc/book/30163860.jpg,,https://book.douban.com/subject/30163860/,9.1,,,忘了什么时候看的了,,2020-04-18 09:42:17,王小波 / 2018 / 北京十月文艺出版社
2050424,存在主义是一种人道主义,https://dou.img.lithub.cc/book/2050424.jpg,,https://book.douban.com/subject/2050424/,8.4,,,,,2020-04-12 22:51:53,让-保罗.萨特(Jean-Paul Sartre) / 1988年4月 / 上海译文出版社
33440205,你当像鸟飞往你的山,https://dou.img.lithub.cc/book/33440205.jpg,,https://book.douban.com/subject/33440205/,8.7,,,,,2020-01-30 23:02:36,塔拉·韦斯特弗 / 2019 / 南海出版公司
4908885,局外人,https://dou.img.lithub.cc/book/4908885.jpg,,https://book.douban.com/subject/4908885/,9.1,,5,局外人的疏离感,,2019-12-29 10:26:06,[法] 阿尔贝·加缪 / 2010 / 上海译文出版社
5406559,鼠疫,https://dou.img.lithub.cc/book/5406559.jpg,,https://book.douban.com/subject/5406559/,8.8,,,,,2019-11-27 22:57:26,[法] 阿尔贝·加缪 / 2011 / 上海译文出版社
3239549,未知图书,https://dou.img.lithub.cc/book/3239549.jpg,,https://book.douban.com/subject/3239549/,0,,,,,2019-11-20 09:07:49,
1056295,人性的弱点全集,https://dou.img.lithub.cc/book/1056295.jpg,,https://book.douban.com/subject/1056295/,8.2,,,,,2019-11-20 09:06:35,[美] 戴尔·卡耐基 / 2008 / 中国发展出版社
3803820,人生,https://dou.img.lithub.cc/book/3803820.jpg,,https://book.douban.com/subject/3803820/,8.5,,,,,2019-11-20 09:06:02,路遥 / 2009 / 北京十月文艺出版社
4124727,孤独六讲,https://dou.img.lithub.cc/book/4124727.jpg,,https://book.douban.com/subject/4124727/,8.1,,,,,2019-11-20 09:05:37,蒋勋 / 2009 / 广西师范大学出版社
1033778,富爸爸，穷爸爸,https://dou.img.lithub.cc/book/1033778.jpg,,https://book.douban.com/subject/1033778/,8.3,,,,,2019-11-20 09:05:29,（美）罗伯特·T·清崎 莎伦·L·莱希特 / 2000 / 世界图书出版公司
1012611,乌合之众,https://dou.img.lithub.cc/book/1012611.jpg,,https://book.douban.com/subject/1012611/,8.1,,,,,2019-11-20 09:04:55,[法] 古斯塔夫·勒庞 / 2005 / 中央编译出版社
